station_uid,live_provider_key,provider,provider_station_id,station_name,water_year,water_month,month_label,month_start_water_day,n_daily_obs,monthly_min_daily_obs,monthly_mean_ok,swe_month_mean_in,swe_month_max_in,monthly_ref_ok,monthly_ref_n_years,min_years_for_monthly_context,monthly_ref_start_date,monthly_ref_end_date,monthly_ref_start_wy,monthly_ref_end_wy,monthly_ref_label,monthly_ref_wy_label,monthly_ref_p30_swe_in,monthly_ref_p50_swe_in,monthly_ref_p70_swe_in
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2019,11,Aug,305,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2019,12,Sep,336,30,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2020,1,Oct,1,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2020,2,Nov,32,30,10,TRUE,0.016666666666666666,0.2,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0.006666666666666667,0.0473333333333333
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2020,3,Dec,62,31,10,TRUE,0.3548387096774194,0.8,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.0929032258064516,0.2,0.3503225806451613
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2020,4,Jan,93,31,10,TRUE,0.19999999999999998,0.6,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.13870967741935483,0.25806451612903225,0.6316129032258062
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2020,5,Feb,124,29,10,TRUE,0.003448275862068966,0.1,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.04964285714285715,0.09107142857142858,0.29714285714285676
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2020,6,Mar,152,31,10,TRUE,0.04838709677419355,0.5,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.0038709677419354813,0.03225806451612903,0.0787096774193548
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2020,7,Apr,183,30,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2020,8,May,213,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2020,9,Jun,244,30,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2020,10,Jul,274,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2020,11,Aug,305,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2020,12,Sep,336,30,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2021,1,Oct,1,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2021,2,Nov,32,30,10,TRUE,0.08666666666666667,0.4,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0.006666666666666667,0.0473333333333333
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2021,3,Dec,62,31,10,TRUE,0.2,0.6,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.0929032258064516,0.2,0.3503225806451613
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2021,4,Jan,93,31,10,TRUE,0.10967741935483871,0.3,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.13870967741935483,0.25806451612903225,0.6316129032258062
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2021,5,Feb,124,28,10,TRUE,0.07142857142857142,0.3,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.04964285714285715,0.09107142857142858,0.29714285714285676
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2021,6,Mar,152,31,10,TRUE,0.0032258064516129032,0.1,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.0038709677419354813,0.03225806451612903,0.0787096774193548
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2021,7,Apr,183,30,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2021,8,May,213,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2021,9,Jun,244,30,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2021,10,Jul,274,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2021,11,Aug,305,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2021,12,Sep,336,30,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2022,1,Oct,1,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2022,2,Nov,32,30,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0.006666666666666667,0.0473333333333333
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2022,3,Dec,62,31,10,TRUE,0.3064516129032258,1,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.0929032258064516,0.2,0.3503225806451613
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2022,4,Jan,93,31,10,TRUE,0.1064516129032258,1,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.13870967741935483,0.25806451612903225,0.6316129032258062
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2022,5,Feb,124,28,10,TRUE,0,0,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.04964285714285715,0.09107142857142858,0.29714285714285676
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2022,6,Mar,152,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.0038709677419354813,0.03225806451612903,0.0787096774193548
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2022,7,Apr,183,30,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2022,8,May,213,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2022,9,Jun,244,30,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2022,10,Jul,274,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2022,11,Aug,305,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2022,12,Sep,336,30,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2023,1,Oct,1,31,10,TRUE,0.0032258064516129032,0.1,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2023,2,Nov,32,30,10,TRUE,0.47,0.6,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0.006666666666666667,0.0473333333333333
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2023,3,Dec,62,31,10,TRUE,1.2129032258064516,1.9,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.0929032258064516,0.2,0.3503225806451613
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2023,4,Jan,93,31,10,TRUE,0.9161290322580645,1,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.13870967741935483,0.25806451612903225,0.6316129032258062
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2023,5,Feb,124,28,10,TRUE,1.1285714285714286,1.4,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.04964285714285715,0.09107142857142858,0.29714285714285676
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2023,6,Mar,152,31,10,TRUE,1.3225806451612903,1.7,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.0038709677419354813,0.03225806451612903,0.0787096774193548
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2023,7,Apr,183,30,10,TRUE,0.7133333333333334,1.6,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2023,8,May,213,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2023,9,Jun,244,30,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2023,10,Jul,274,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2023,11,Aug,305,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2023,12,Sep,336,30,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2024,1,Oct,1,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2024,2,Nov,32,30,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0.006666666666666667,0.0473333333333333
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2024,3,Dec,62,31,10,TRUE,0.2548387096774194,0.4,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.0929032258064516,0.2,0.3503225806451613
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2024,4,Jan,93,31,10,TRUE,0.5774193548387097,0.9,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.13870967741935483,0.25806451612903225,0.6316129032258062
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2024,5,Feb,124,29,10,TRUE,0.8827586206896552,1.1,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.04964285714285715,0.09107142857142858,0.29714285714285676
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2024,6,Mar,152,31,10,TRUE,0.7193548387096774,1.3,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.0038709677419354813,0.03225806451612903,0.0787096774193548
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2024,7,Apr,183,30,10,TRUE,0.013333333333333334,0.2,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2024,8,May,213,31,10,TRUE,0.029032258064516127,0.6,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2024,9,Jun,244,30,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2024,10,Jul,274,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2024,11,Aug,305,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2024,12,Sep,336,30,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2025,1,Oct,1,31,10,TRUE,0.00967741935483871,0.1,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2025,2,Nov,32,30,10,TRUE,0.06333333333333334,0.2,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0.006666666666666667,0.0473333333333333
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2025,3,Dec,62,31,10,TRUE,0.04516129032258065,0.2,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.0929032258064516,0.2,0.3503225806451613
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2025,4,Jan,93,31,10,TRUE,0.00967741935483871,0.3,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.13870967741935483,0.25806451612903225,0.6316129032258062
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2025,5,Feb,124,28,10,TRUE,0.4642857142857143,1,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.04964285714285715,0.09107142857142858,0.29714285714285676
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2025,6,Mar,152,31,10,TRUE,0.03225806451612903,0.4,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.0038709677419354813,0.03225806451612903,0.0787096774193548
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2025,7,Apr,183,30,10,TRUE,0.006666666666666667,0.2,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2025,8,May,213,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2025,9,Jun,244,30,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2025,10,Jul,274,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2025,11,Aug,305,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2025,12,Sep,336,30,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2026,1,Oct,1,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2026,2,Nov,32,30,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0.006666666666666667,0.0473333333333333
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2026,3,Dec,62,31,10,TRUE,0.00967741935483871,0.1,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.0929032258064516,0.2,0.3503225806451613
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2026,4,Jan,93,31,10,TRUE,0.022580645161290325,0.1,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.13870967741935483,0.25806451612903225,0.6316129032258062
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2026,5,Feb,124,28,10,TRUE,0.1,0.4,TRUE,34,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.04964285714285715,0.09107142857142858,0.29714285714285676
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2026,6,Mar,152,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.0038709677419354813,0.03225806451612903,0.0787096774193548
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2026,7,Apr,183,30,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2026,8,May,213,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_750,nrcs_snotel,USDA NRCS NWCC,750,Sheldon,2026,9,Jun,244,2,10,FALSE,,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_756,nrcs_snotel,USDA NRCS NWCC,756,Silver Creek,2017,1,Oct,1,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0.00967741935483871
NRCS_snotel_756,nrcs_snotel,USDA NRCS NWCC,756,Silver Creek,2017,2,Nov,32,30,10,TRUE,0.34,1,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.08,0.29,0.4706666666666665
NRCS_snotel_756,nrcs_snotel,USDA NRCS NWCC,756,Silver Creek,2017,3,Dec,62,31,10,TRUE,3.367741935483871,5,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,1.5961290322580646,2.703225806451613,3.4006451612903223
NRCS_snotel_756,nrcs_snotel,USDA NRCS NWCC,756,Silver Creek,2017,4,Jan,93,31,10,TRUE,9.538709677419355,11.9,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,4.84774193548387,5.670967741935484,7.830322580645159
NRCS_snotel_756,nrcs_snotel,USDA NRCS NWCC,756,Silver Creek,2017,5,Feb,124,28,10,TRUE,13.392857142857142,15.3,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,6.6778571428571425,8.479310344827587,10.866847290640393
NRCS_snotel_756,nrcs_snotel,USDA NRCS NWCC,756,Silver Creek,2017,6,Mar,152,31,10,TRUE,13.09032258064516,16.3,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,5.663225806451613,8.016129032258064,12.485806451612902
NRCS_snotel_756,nrcs_snotel,USDA NRCS NWCC,756,Silver Creek,2017,7,Apr,183,30,10,TRUE,4.263333333333334,9.5,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.33199999999999996,1.5333333333333334,5.13533333333333
NRCS_snotel_756,nrcs_snotel,USDA NRCS NWCC,756,Silver Creek,2017,8,May,213,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_756,nrcs_snotel,USDA NRCS NWCC,756,Silver Creek,2017,9,Jun,244,30,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_756,nrcs_snotel,USDA NRCS NWCC,756,Silver Creek,2017,10,Jul,274,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_756,nrcs_snotel,USDA NRCS NWCC,756,Silver Creek,2017,11,Aug,305,31,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_756,nrcs_snotel,USDA NRCS NWCC,756,Silver Creek,2017,12,Sep,336,30,10,TRUE,0,0,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0
NRCS_snotel_756,nrcs_snotel,USDA NRCS NWCC,756,Silver Creek,2018,1,Oct,1,31,10,TRUE,0.00967741935483871,0.3,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0,0,0.00967741935483871
NRCS_snotel_756,nrcs_snotel,USDA NRCS NWCC,756,Silver Creek,2018,2,Nov,32,30,10,TRUE,0.29,1.2,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,0.08,0.29,0.4706666666666665
NRCS_snotel_756,nrcs_snotel,USDA NRCS NWCC,756,Silver Creek,2018,3,Dec,62,31,10,TRUE,0.7774193548387097,1.3,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,1.5961290322580646,2.703225806451613,3.4006451612903223
NRCS_snotel_756,nrcs_snotel,USDA NRCS NWCC,756,Silver Creek,2018,4,Jan,93,31,10,TRUE,1.103225806451613,2.1,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,4.84774193548387,5.670967741935484,7.830322580645159
NRCS_snotel_756,nrcs_snotel,USDA NRCS NWCC,756,Silver Creek,2018,5,Feb,124,28,10,TRUE,1.3392857142857142,2.1,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,6.6778571428571425,8.479310344827587,10.866847290640393
NRCS_snotel_756,nrcs_snotel,USDA NRCS NWCC,756,Silver Creek,2018,6,Mar,152,31,10,TRUE,3.4870967741935486,4.9,TRUE,35,10,1990-10-01,2025-09-01,1991,2025,Oct 1990–Sep 2025,WY1991–WY2025,5.663225806451613,8.016129032258064,12.485806451612902
